fg_id,rp_R,rp_HR,rp_RBI,rp_SB,rp_AVG,rp_W,rp_SV,rp_K,rp_ERA,rp_WHIP,roto_points,PA,AB,H,HR,R,RBI,SB,IP,W,SV,K,ER,BB,name,w_2026,pt_scale,AVG,ERA,WHIP,role,rp_above_repl,redraft_value,keep_value,roto_points_ft,redraft_value_ft,upside_ft,draft_year,draft_salary,contract,acquisition,salary,keeper_cost,years_controlled,redraft_value_2028,surplus_y2027,surplus_y2028,surplus_y2029,extension_option,surplus_multiyear,surplus_redraft
29622,1.4875787009103043,0.45402373969646637,1.3258934849814317,0.5727401704307513,0.2258093981780656,0.0,0.0,0.0,0.0,0.0,4.066045494197019,479.5,434.28314225738734,114.13291797458541,7.003608423785076,58.66033270639175,51.34952265184721,11.656933455334878,0.0,0.0,0.0,0.0,0.0,0.0,Sal Frelick,0.5,1.251303441084463,0.26280761758636734,,,HIT,-0.06953229080062773,0.5367893989760315,5.582479881413363,5.083570507293232,7.315343182349486,6.778553783373455,2026.0,1.0,2,draft contract,1.0,1.0,2,6.047896918996555,-0.4632106010239685,4.290712381147071,0.0,0.034605523975010995,3.8621073040981138,-0.4632106010239685
26123,1.4503288689510434,1.0108514459410067,1.5107555566536712,0.2707970073044968,-0.29899183046708727,0.0,0.0,0.0,0.0,0.0,3.9437410483831306,473.0,427.5311069180141,103.26072930637079,15.593034202838753,57.191444011864,58.50890554672131,5.511509157247103,0.0,0.0,0.0,0.0,0.0,0.0,Brett Baty,0.5,1.2684989429175475,0.24152799091218569,,,HIT,-0.1918367366145164,0.0,4.349600327323714,5.007977995716133,6.811760568899573,6.811760568899573,2026.0,1.0,2,draft contract,1.0,1.0,2,3.6232237458913614,-1.0,2.229740184007657,0.0,0.0,1.2297401840076572,-1.0
26197,1.1781035106038698,0.9365776734306439,1.728017574840714,0.0,0.13462330489799745,0.0,0.0,0.0,0.0,0.0,3.9773220637732254,467.5,423.35464285714284,109.76399497750961,14.44731345447516,46.45666400863458,66.9230813841098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Andrew Vaughn,0.5,1.2834224598930482,0.25927197641375216,,,HIT,-0.15825572122442155,0.0,4.6881108941678535,5.101573308695608,7.435274344715767,7.435274344715767,2026.0,1.0,2,draft contract,1.0,1.0,2,1.8449717005573345,-1.0,0.7182259454737343,0.0,0.0,-0.2817740545262657,-1.0
12161,1.5079434875502264,0.6737177666310826,1.3673300496967666,0.7961268459021292,-0.1359238594699684,0.0,0.0,0.0,0.0,0.0,4.209194290310236,553.5,497.73179788786814,123.89870816956653,10.392530198499314,59.463386124043865,52.95428792339134,16.203504038676186,0.0,0.0,0.0,0.0,0.0,0.0,Xander Bogaerts,0.5,1.084010840108401,0.2489266482377305,,,HIT,0.07361650531258945,1.4904188439426604,7.025479134188621,4.563517026428866,3.8508480152549027,2.3604291713122425,2025.0,2.0,1,draft contract,2.0,2.0,1,0.0,-0.5095811560573396,0.0,0.0,0.0,-0.5095811560573396,-0.5095811560573396
17338,1.6925368329811448,0.8753300173298055,1.3222005487347608,0.5472162944266437,0.04088181871176159,0.0,0.0,0.0,0.0,0.0,4.478165512184115,500.5,448.6715848234,114.55675519682217,13.50252893617729,66.74253515443623,51.206501726261386,11.137448111957736,0.0,0.0,0.0,0.0,0.0,0.0,Willi Castro,0.5,1.1988011988011988,0.2553242930280785,,,HIT,0.34258772718646835,3.2822528236340913,9.736820638416745,5.367637300212975,9.207740921072014,5.925488097437923,2025.0,4.0,1,draft contract,4.0,4.0,1,0.0,-0.7177471763659087,0.0,0.0,0.0,-0.7177471763659087,-0.7177471763659087
19360,0.0,0.0,0.0,0.0,0.0,1.3704490264171314,1.2670108575699408,0.7987202673415688,-0.3342658946298268,-0.7407524476736691,2.3611618090251447,0.0,0.0,51.14264700083159,0.0,0.0,0.0,0.0,55.14918032786885,5.187301292073084,8.32877689095299,47.18491141000806,24.226737951186966,24.36800424315485,Lucas Erceg,0.453551912568306,2.0,,3.953651536875136,1.3692071359005895,PIT,-1.7744159759725022,0.0,0.0,4.809098844190764,5.486866332733095,5.486866332733095,2025.0,1.0,1,draft contract,1.0,1.0,1,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0
16122,0.0,0.0,0.0,0.0,0.0,0.7105391561196813,1.6636838409423742,0.7489504179132354,-0.7620911846839831,-0.45431282525487804,1.9067694050364299,0.0,0.0,37.95345838048895,0.0,0.0,0.0,0.0,40.11170825335893,2.689469372125541,10.936332112314087,44.24472567516796,20.843360377286192,15.699892755567795,Jordan Romano,0.32821497120921306,2.0,,4.676695447890007,1.3375982592704425,PIT,-2.228808379961217,0.0,0.0,3.88668380826591,0.0,0.0,2025.0,1.0,1,draft contract,1.0,1.0,1,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0
16149,0.0,0.0,0.0,0.0,0.0,2.308038905303679,0.0,2.5089314689442195,-2.1493037628293705,-0.8432022501179424,1.824464361300585,0.0,0.0,149.58909613931996,0.0,0.0,0.0,0.0,149.15,8.736182787430856,0.0,148.21673361305628,74.4221911353568,38.77707066749367,Aaron Nola,0.5,1.0056989607777405,,4.490779217017842,1.2629310546886598,PIT,-2.311113423697062,0.0,0.0,1.8366699296161335,0.0,0.0,2026.0,1.0,2,draft contract,1.0,1.0,2,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0
15873,0.0,0.0,0.0,0.0,0.0,1.3805548881346354,0.07699190745264106,2.0878768333264013,-2.3288365256589607,-0.9531714673616248,0.26341563589309247,0.0,0.0,118.68500913059289,0.0,0.0,0.0,0.0,123.44999999999999,5.225553097528243,0.5061112268696957,123.34266130921203,65.03549584379358,40.88326343407651,Sean Manaea,0.5,1.0,,4.741348421175717,1.2925740993492865,PIT,-3.8721621491045544,0.0,0.0,0.26341563589309247,0.0,0.0,2025.0,1.0,1,draft contract,1.0,1.0,1,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0
14854,1.3646145052050223,0.8525864299053659,1.183009692274589,0.12263518454877051,-0.6258831583641287,0.0,0.0,0.0,0.0,0.0,2.896962653569619,417.5,368.05939963509934,82.55121156931183,13.151694460915298,53.811432526097605,45.815884668638766,2.495983797491595,0.0,0.0,0.0,0.0,0.0,0.0,Mike Yastrzemski,0.5,1.437125748502994,0.22428774173721572,,,HIT,-1.2386151314280278,0.0,0.0,4.181618825301119,1.3067164579963422,1.3067164579963422,2025.0,1.0,1,draft contract,1.0,1.0,1,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0
14221,1.1086001638824357,0.9520996513480086,1.2431640676697724,0.0,-0.8647646975195344,0.0,0.0,0.0,0.0,0.0,2.439099185380682,395.0,352.82805444376027,74.5815015698062,14.68674995479679,43.715908551197536,48.14555782636301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jorge Soler,0.5,1.518987341772152,0.2113820050035003,,,HIT,-1.696478599616965,0.0,0.0,3.7356168274454076,0.0,0.0,2025.0,1.0,1,draft contract,1.0,1.0,1,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0
16939,1.3162659519406297,0.8768099499537361,1.3630409240368666,0.5875182893316987,-0.4613846434231819,0.0,0.0,0.0,0.0,0.0,3.6822504718397484,443.0,396.58311918746944,92.60677088707133,13.525357849481523,51.90488316596866,52.78817763042709,11.957711290585738,0.0,0.0,0.0,0.0,0.0,0.0,Lane Thomas,0.5,1.3544018058690745,0.23351163074415943,,,HIT,-0.45332731315789854,0.0,1.7136668315125523,4.998252142091377,6.746968823206739,6.746968823206739,2025.0,1.0,1,draft contract,1.0,1.0,1,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0
13301,1.5314727364774163,1.3311737008884426,1.541043352676428,0.12241257243275548,-0.8262470845805215,0.0,0.0,0.0,0.0,0.0,3.69985527789452,462.0,397.5512820512821,86.51153535125984,20.53421116546962,60.39122514832934,59.68189861559279,2.4914529914529915,0.0,0.0,0.0,0.0,0.0,0.0,Max Muncy,0.5,1.2987012987012987,0.2176110083330087,,,HIT,-0.43572250710312677,0.0,1.89113058022754,4.821261681338491,5.567892788793774,5.567892788793774,2026.0,1.0,2,draft contract,1.0,1.0,2,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0
17874,0.0,0.0,0.0,0.0,0.0,1.5851583888270009,0.07699190745264106,1.506543122984905,-1.066560968932497,-0.5775367869072918,1.5245956634247582,0.0,0.0,92.0,0.0,0.0,0.0,0.0,97.3,6.0,0.5061112268696957,89.0,46.0,31.000000000000004,Nestor Cortes,0.0,1.0,,4.254881808838643,1.264131551901336,PIT,-2.6109821215728886,0.0,0.0,1.5245956634247582,0.0,0.0,2025.0,1.0,1,draft contract,1.0,1.0,1,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0
20548,0.0,0.0,0.0,0.0,0.0,1.3209653240225008,0.07699190745264106,1.1002843033035823,-1.4801971375511578,-0.5898240499346418,0.4282203472929246,0.0,0.0,72.0,0.0,0.0,0.0,0.0,76.0,5.0,0.5061112268696957,65.0,40.0,26.0,Bowden Francis,0.0,1.0,,4.7368421052631575,1.2894736842105263,PIT,-3.7073574377047223,0.0,0.0,0.4282203472929246,0.0,0.0,2025.0,1.0,1,draft contract,1.0,1.0,1,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0
10231,0.760775791209354,0.1944813497087652,0.7229866153029288,0.14739901517631965,-0.16510625477635352,0.0,0.0,0.0,0.0,0.0,1.6605365166210142,315.0,291.0,71.0,3.0000000000000004,30.0,28.0,3.0000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,Jose Iglesias,0.0,1.9047619047619047,0.24398625429553264,,,HIT,-2.475041268376633,0.0,0.0,3.1726338513439747,0.0,0.0,2025.0,1.0,1,draft contract,1.0,1.0,1,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0
9073,0.0,0.0,0.0,0.0,0.0,0.7533167326490263,0.37449664498196605,0.8542976918653812,-0.5107582475569867,-0.4601749669278626,1.0111778550115245,0.0,0.0,36.472836187898956,0.0,0.0,0.0,0.0,43.854601226993864,2.851387235340459,2.461777642890519,50.46818336363064,20.78208655877606,21.683219809087312,Kirby Yates,0.3865030674846626,1.4821705860134577,,4.264975026471256,1.3261107014966862,PIT,-3.1243999299861223,0.0,0.0,1.521941090827121,0.0,0.0,2025.0,1.0,1,draft contract,1.0,1.0,1,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0
21523,1.4112588327545257,0.6562905789523131,1.1050908793186862,0.13272125921575048,-0.4117086332665621,0.0,0.0,0.0,0.0,0.0,2.893652916974713,447.6103896103896,387.66932273539237,91.2161743378721,10.12370461129211,55.65077841834883,42.79822608881687,2.701264843397803,0.0,0.0,0.0,0.0,0.0,0.0,Jonathan India,0.18831168831168832,1.340451459409273,0.23529376452655923,,,HIT,-1.241924868022934,0.0,0.0,3.887896130109674,0.0,0.0,2025.0,1.0,1,draft contract,1.0,1.0,1,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0
20633,0.0,0.0,0.0,0.0,0.0,1.1285342533730451,0.0,1.6419847128412772,-1.7640898089449841,-1.9591014234434554,-0.9526722661741172,0.0,0.0,102.04008874001342,0.0,0.0,0.0,0.0,95.89312977099236,4.2716270928918885,0.0,97.00129867728845,49.97991289436913,39.688746434127914,Yusei Kikuchi,0.46564885496183206,1.5642413628403122,,4.690838823631683,1.477987375243792,PIT,-5.088250051171764,0.0,0.0,-1.267594408347104,0.0,0.0,2026.0,1.0,2,draft contract,1.0,1.0,2,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0
29911,0.0,0.0,0.0,0.0,0.0,2.1921967054875666,0.0,2.339820901705575,-0.96129155320523,-0.9960321680398428,2.5746938859480686,0.0,0.0,157.06912602410355,0.0,0.0,0.0,0.0,163.95,8.297707235841967,0.0,138.22641853039258,72.37659714140862,51.202971731424,Andrew Abbott,0.5,1.0,,3.97309773877815,1.2703391140928795,PIT,-1.5608838990495784,0.0,0.0,2.5746938859480686,0.0,0.0,2026.0,1.0,2,draft contract,1.0,1.0,2,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0
12927,1.805108400185685,1.144379712793525,1.6970288937131417,0.36844252251739135,-0.00626846212212113,0.0,0.0,0.0,0.0,0.0,5.008691067087621,606.0,540.4711701734957,137.02704209351361,17.65279366644505,71.1816183313178,65.7229442678667,7.498880275624462,0.0,0.0,0.0,0.0,0.0,0.0,Brandon Nimmo,0.5,1.0,0.2535325650201227,,,HIT,0.8731132820899736,6.816510911722404,15.084738330287943,5.008691067087621,6.816510911722404,0.0,2026.0,8.0,2,draft contract,8.0,8.0,2,0.0,-1.1834890882775957,0.0,0.0,0.0,-1.1834890882775957,-1.1834890882775957
24598,1.3886195743506033,1.0222697654677164,1.68340543985689,0.15991384009067808,-0.4356575054790456,0.0,0.0,0.0,0.0,0.0,3.818551114286842,461.45323741007195,415.78961122257505,97.90864792841231,15.769169131105272,54.75803477434035,65.19533186135594,3.2547131993939336,0.0,0.0,0.0,0.0,0.0,0.0,Addison Barger,0.10071942446043165,1.30024009229522,0.23547641712481637,,,HIT,-0.3170266707108049,0.0,3.0876338542487196,4.973873272740657,6.5845615359707805,6.5845615359707805,2026.0,3.0,2,draft contract,3.0,3.0,2,4.728492818328959,-3.0,1.4692188955796155,0.0,0.0,-1.5307811044203845,-3.0
17548,1.8945735188212431,1.1675169876286768,1.8096589943873755,0.22114350467311833,-0.48815327196369473,0.0,0.0,0.0,0.0,0.0,4.604739733546719,624.5,551.6849187076332,131.32863348216134,18.009701023419893,74.70953495284994,70.08490996975895,4.500915513076904,0.0,0.0,0.0,0.0,0.0,0.0,Taylor Ward,0.5,1.0,0.23805006993812583,,,HIT,0.4691619485490719,4.1254656744752305,11.012741301433644,4.604739733546719,4.1254656744752305,0.0,2025.0,6.0,1,draft contract,6.0,6.0,1,0.0,-1.8745343255247695,0.0,0.0,0.0,-1.8745343255247695,-1.8745343255247695
2396,0.8504375670238957,0.49088600730940596,0.9410541381766254,0.12175376145284567,-0.7964447693172334,0.0,0.0,0.0,0.0,0.0,1.6076867046455392,364.76811594202894,322.4761604704894,68.11462504116565,7.57223262864802,33.535671488915774,36.445371617156646,2.4780442659105226,0.0,0.0,0.0,0.0,0.0,0.0,Carlos Santana,0.09420289855072464,1.6448806070960311,0.2112237535382061,,,HIT,-2.5278910803521075,0.0,0.0,2.67913535437777,0.0,0.0,2025.0,2.0,1,draft contract,2.0,2.0,1,0.0,-2.0,0.0,0.0,0.0,-2.0,-2.0
13621,0.9410670219031926,0.6225588692894705,1.0159033416513814,0.04229045886267303,-1.1201230900257257,0.0,0.0,0.0,0.0,0.0,1.5016966016809918,375.55555555555554,338.3442936886281,66.53227685738366,9.603371277838454,37.10950188388257,39.34414962069554,0.8607342215703052,0.0,0.0,0.0,0.0,0.0,0.0,Jeimer Candelario,0.07407407407407407,1.5976331360946745,0.19664075351190072,,,HIT,-2.633881183316655,0.0,0.0,2.445459086626827,0.0,0.0,2025.0,2.0,1,draft contract,2.0,2.0,1,0.0,-2.0,0.0,0.0,0.0,-2.0,-2.0
17919,2.0440616751397918,1.4629923103501052,1.920074652067065,0.32125452938801047,-0.6083769704453033,0.0,0.0,0.0,0.0,0.0,5.140006196499669,632.0,557.5474300167618,130.6765790731637,22.567598063376185,80.60436591536981,74.36111418930169,6.538466943019743,0.0,0.0,0.0,0.0,0.0,0.0,Ian Happ,0.5,1.0,0.23437751128946127,,,HIT,1.0044284115020217,7.691306770137381,16.40844931329757,5.140006196499669,7.691306770137381,0.0,2026.0,10.0,2,draft contract,10.0,10.0,2,1.2288934533727338,-2.3086932298626186,0.0,0.0,0.0,-2.3086932298626186,-2.3086932298626186
27479,1.9724783057616775,0.6882629965337576,1.6401652120565424,0.5889504784956847,-0.07541009092063534,0.0,0.0,0.0,0.0,0.0,4.814446901927027,612.0,555.509427310893,139.61664181443044,10.616899731996325,77.7815880271175,63.52071389086634,11.986860518528806,0.0,0.0,0.0,0.0,0.0,0.0,Masyn Winn,0.5,1.0,0.25133082347546454,,,HIT,0.6788691169293797,5.522494053462566,13.126676559646123,4.814446901927027,5.522494053462566,0.0,2026.0,8.0,2,draft contract,8.0,8.0,2,7.817741509212564,-2.477505946537434,0.0,0.0,0.0,-2.477505946537434,-2.477505946537434
25961,1.2522265841316251,1.2945318646607293,1.6592667166766233,0.021653167293529865,-0.2159838526104601,0.0,0.0,0.0,0.0,0.0,4.011694480152047,412.5,376.9621310062486,91.9007696359927,19.96898725660765,49.37959114633675,64.26048156849916,0.44070512820512825,0.0,0.0,0.0,0.0,0.0,0.0,Kerry Carpenter,0.5,1.4545454545454546,0.24379310831747536,,,HIT,-0.12388330484559962,0.17471351175664618,5.034599111305856,5.841658851892185,12.365580326668859,12.190866814912212,2025.0,3.0,1,draft contract,3.0,3.0,1,3.968590843884497,-2.825286488243354,0.0,0.0,0.0,-2.825286488243354,-2.825286488243354
31349,1.1173595771244997,0.3527998793165351,0.7765299919465942,1.161368361557916,-0.6222950159475363,0.0,0.0,0.0,0.0,0.0,2.7857627939980087,378.7755102040816,335.31174510620576,74.3496190058187,5.442165223218336,44.06132227268859,30.07364080370211,23.637234485630987,0.0,0.0,0.0,0.0,0.0,0.0,Victor Scott II,0.4897959183673469,1.584051724137931,0.22173282054963325,,,HIT,-1.3498149909996382,0.0,0.0,4.437221986009823,3.0094950135740897,3.0094950135740897,2026.0,3.0,2,draft contract,3.0,3.0,2,3.019704421039658,-3.0,0.016748757883709463,0.0,0.0,-2.9832512421162907,-3.0
21524,0.655339996530816,0.45435917529950764,0.6666774576977408,0.024226634149830135,-0.3706403120382141,0.0,0.0,0.0,0.0,0.0,1.4299629516396806,259.44827586206895,229.00732310363702,51.79956334419445,7.008782733869981,25.842304819757718,25.81924536419716,0.4930826868995715,0.0,0.0,0.0,0.0,0.0,0.0,Joey Bart,0.3842364532019704,2.0,0.22619173326938813,,,HIT,-2.7056148333579664,0.0,0.0,2.8810577364971586,0.0,0.0,2025.0,3.0,1,draft contract,3.0,3.0,1,0.0,-3.0,0.0,0.0,0.0,-3.0,-3.0
17929,1.4548837913137083,0.9594940229750099,1.379387239306074,0.9998419436448392,-0.9543846901336148,0.0,0.0,0.0,0.0,0.0,3.839222307106017,488.5,437.1470228952876,94.24655040324335,14.800812896637861,57.37106023054352,53.42124167041078,20.34970062280583,0.0,0.0,0.0,0.0,0.0,0.0,Cedric Mullins,0.5,1.2282497441146367,0.21559462942017743,,,HIT,-0.29635547789162997,0.0,3.296008053696762,4.730456294136789,4.962964956018631,4.962964956018631,2025.0,3.0,1,draft contract,3.0,3.0,1,0.0,-3.0,0.0,0.0,0.0,-3.0,-3.0
17128,1.0178863975562684,0.7666931115357717,1.0517656630916596,0.3689396023240108,-0.4004197933664172,0.0,0.0,0.0,0.0,0.0,2.8048649811412933,324.42105263157896,292.7800869097163,67.4188879367486,11.826734738583788,40.138753466571394,40.733034254344055,7.508997299934797,0.0,0.0,0.0,0.0,0.0,0.0,Ramón Laureano,0.4517543859649123,1.8494484101232964,0.23027142538398918,,,HIT,-1.3307128038563536,0.0,0.0,5.210398007465185,8.160243327369411,8.160243327369411,2026.0,3.0,2,draft contract,3.0,3.0,2,0.0,-3.0,0.0,0.0,0.0,-3.0,-3.0
22264,0.0,0.0,0.0,0.0,0.0,2.377219062378954,0.0,2.4905860953693244,-1.3829249463854185,-0.7727394254827351,2.712140785880125,0.0,0.0,144.8060095848939,0.0,0.0,0.0,0.0,157.7,8.998037341131832,0.0,147.13296891806982,72.71483584662678,52.60452854610562,Shane Baz,0.5,1.0,,4.149863808621694,1.2518106412872514,PIT,-1.4234369991175218,0.0,0.0,2.712140785880125,0.0,0.0,2026.0,4.0,2,draft contract,4.0,4.0,2,0.0,-4.0,0.0,0.0,0.0,-4.0,-4.0
18138,0.0,0.0,0.0,0.0,0.0,1.1041555601586521,0.8703378741975076,0.9502533325244624,0.21061517875849312,-0.12000663487703597,3.015355310762079,0.0,0.0,41.04319506890918,0.0,0.0,0.0,0.0,48.45455543358947,4.179351040027166,5.721221669591891,56.136824299535526,18.096262746654407,17.69835032768602,Ryan Helsley,0.23161361141602638,2.0,,3.3612188423255684,1.2123018129245826,PIT,-1.1202224742355678,0.0,0.0,6.0250431019302955,13.587250542051953,13.587250542051953,2026.0,4.0,2,draft contract,4.0,4.0,2,0.0,-4.0,0.0,0.0,0.0,-4.0,-4.0
19858,1.1301581014955675,0.46643209178234735,1.1791613819378517,0.44153862398292043,-0.18493809572126976,0.0,0.0,0.0,0.0,0.0,3.0323521034774172,418.0,382.3167787250756,93.79535585803177,7.195015241525632,44.56601200594322,45.666846377821315,8.986599200572998,0.0,0.0,0.0,0.0,0.0,0.0,Luis Rengifo,0.5,1.4354066985645932,0.24533413409375923,,,HIT,-1.1032256815202297,0.0,0.0,4.3578965005561985,2.481044054021354,2.481044054021354,2025.0,4.0,1,draft contract,4.0,4.0,1,0.0,-4.0,0.0,0.0,0.0,-4.0,-4.0
33644,1.6737067406605788,0.7779253988350607,1.7558246371642556,0.3439310354114125,-0.21885346642088604,0.0,0.0,0.0,0.0,0.0,4.332534345650422,565.0,496.0,122.0,12.0,66.0,68.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,Kristian Campbell,0.0,1.0619469026548674,0.24596774193548387,,,HIT,0.196956560652775,2.3120863096137487,8.268798061945315,4.6017798521200035,4.105747519948153,1.7936612103344043,2025.0,7.0,1,draft contract,7.0,7.0,1,4.086835846510996,-4.687913690386251,0.0,0.0,0.0,-4.687913690386251,-4.687913690386251
27562,1.1050325805243932,1.0193503852410004,1.4136649958257395,0.19384109742183056,-0.7890395594946363,0.0,0.0,0.0,0.0,0.0,2.9428494995183274,418.5,375.24313584645444,81.53726568339938,15.72413581200674,43.575226497459816,54.74875889166458,3.9452318699000113,0.0,0.0,0.0,0.0,0.0,0.0,Austin Wells,0.5,1.4336917562724014,0.21729182467114755,,,HIT,-1.1927282854793195,0.0,0.0,4.242555022754483,1.7126615566185355,1.7126615566185355,2025.0,5.0,1,draft contract,5.0,5.0,1,0.0,-5.0,0.0,0.0,0.0,-5.0,-5.0
12533,1.6699712633421135,1.0157828003069413,1.5077984024702338,0.416214722374688,-0.6325408368721706,0.0,0.0,0.0,0.0,0.0,3.977226351621807,524.5,471.89797267318386,108.6366475179493,15.66910351807108,65.85269731128561,58.394380166328816,8.47118391958337,0.0,0.0,0.0,0.0,0.0,0.0,Marcus Semien,0.5,1.1439466158245948,0.23021215137363252,,,HIT,-0.1583514333758398,0.0,4.687146075973582,4.555953076348504,3.80045845060089,3.80045845060089,2026.0,5.0,2,draft contract,5.0,5.0,2,0.0,-5.0,0.0,0.0,0.0,-5.0,-5.0
7005,0.0,0.0,0.0,0.0,0.0,0.5283861296090002,0.07699190745264106,0.5416784262417635,-0.7296444595753331,-0.7576995956023139,-0.3402875918742422,0.0,0.0,42.0,0.0,0.0,0.0,0.0,41.0,2.0,0.5061112268696957,32.0,21.0,17.0,Ryan Pressly,0.0,1.5853658536585367,,4.609756097560975,1.4390243902439024,PIT,-4.475865376871889,0.0,0.0,-0.49657294520401507,0.0,0.0,2025.0,5.0,1,draft contract,5.0,5.0,1,0.0,-5.0,0.0,0.0,0.0,-5.0,-5.0
24492,0.0,0.0,0.0,0.0,0.0,1.455990373846189,0.0,1.614014670614778,-1.2430004085781956,-0.7012115761348797,1.1257930597478918,0.0,0.0,90.01411594438488,0.0,0.0,0.0,0.0,96.5,5.511084762666292,0.0,95.34895051666871,46.826657645466845,33.86645677000041,Grayson Rodriguez,0.5,1.5544041450777202,,4.367253044654939,1.2837365048122829,PIT,-3.009784725249755,0.0,0.0,1.8643529675310115,0.0,0.0,2025.0,5.0,1,draft contract,5.0,5.0,1,0.0,-5.0,0.0,0.0,0.0,-5.0,-5.0
11739,1.2975798790051702,0.7526064009784301,1.2963358908250524,0.2951894016120534,-0.29126513696480927,0.0,0.0,0.0,0.0,0.0,3.350446435455897,459.5,416.4975050680156,100.60285599812649,11.609438161121172,51.16802719008034,50.20480901695944,6.007965546966769,0.0,0.0,0.0,0.0,0.0,0.0,J.T. Realmuto,0.5,1.3057671381936888,0.24154491869452535,,,HIT,-0.78513134954175,0.0,0.0,4.380841791435272,2.6339011202330935,2.6339011202330935,2025.0,5.0,1,draft contract,5.0,5.0,1,0.0,-5.0,0.0,0.0,0.0,-5.0,-5.0
16400,0.0,0.0,0.0,0.0,0.0,1.8338819979879273,0.07699190745264106,1.6277650750586123,0.004498207890398012,-0.4900359875525335,3.0531012008370455,0.0,0.0,87.24575891951604,0.0,0.0,0.0,0.0,98.45,6.941446397712896,0.5061112268696957,96.16126446695019,39.46498238011075,35.81972251035404,Reynaldo López,0.5,1.0,,3.607768831091892,1.2500302836959885,PIT,-1.0824765841606014,0.0,0.0,3.0531012008370455,0.0,0.0,2025.0,5.0,1,draft contract,5.0,5.0,1,0.0,-5.0,0.0,0.0,0.0,-5.0,-5.0
26121,1.280169380610499,1.3021392583229427,1.5428269420669578,0.023113644852917507,-0.3166026956919199,0.0,0.0,0.0,0.0,0.0,3.8316465301613967,437.5,389.8144505638605,93.40940806408729,20.086336200456593,50.48147149538631,59.750973895657154,0.47043010752688175,0.0,0.0,0.0,0.0,0.0,0.0,Francisco Alvarez,0.5,1.3714285714285714,0.2396253087307873,,,HIT,-0.3039312548362503,0.0,3.219641079142306,5.262576168532177,8.507844090552496,8.507844090552496,2025.0,5.0,1,draft contract,5.0,5.0,1,2.977056832785178,-5.0,0.0,0.0,0.0,-5.0,-5.0
26378,0.0,0.0,0.0,0.0,0.0,1.6588507624531843,0.0,1.8651169736388595,-1.547543441577859,-0.3463826569554004,1.6300416375587847,0.0,0.0,109.86986524252451,0.0,0.0,0.0,0.0,116.94999999999999,6.278933792909042,0.0,110.18297991030802,57.176310917910136,32.89388276682502,Nick Lodolo,0.5,1.2825994014536128,,4.400058129638232,1.2207246516404409,PIT,-2.505536147438862,0.0,0.0,2.147509017551477,0.0,0.0,2025.0,6.0,1,draft contract,6.0,6.0,1,0.0,-6.0,0.0,0.0,0.0,-6.0,-6.0
19470,1.170542806031688,0.5870558623039908,1.0480346613053726,0.36489884903253167,0.0015399104593143912,0.0,0.0,0.0,0.0,0.0,3.1720720891328975,352.0,320.9154085475684,81.44674601317753,9.055714543061901,46.158519483287776,40.58853911735972,7.426756181431145,0.0,0.0,0.0,0.0,0.0,0.0,Tommy Edman,0.5,1.7045454545454546,0.25379506201275126,,,HIT,-0.9635056958647494,0.0,0.0,5.4060669500099925,9.463751775520326,9.463751775520326,2025.0,6.0,1,draft contract,6.0,6.0,1,0.0,-6.0,0.0,0.0,0.0,-6.0,-6.0
13419,1.6338728358063797,1.562798815205856,1.9213937519261388,0.10670047294671162,-0.8017848149414778,0.0,0.0,0.0,0.0,0.0,4.422981060943608,574.5,515.9952667814114,116.77644560748448,24.107177642681,64.42921244414687,74.41220060677097,2.1716659263783242,0.0,0.0,0.0,0.0,0.0,0.0,Christian Walker,0.5,1.0443864229765014,0.2263130170474101,,,HIT,0.2874032759459615,2.9146247398767486,9.180538475611245,4.6217413516339345,4.238727148272209,1.32410240839546,2025.0,9.0,1,draft contract,9.0,9.0,1,0.0,-6.085375260123252,0.0,0.0,0.0,-6.085375260123252,-6.085375260123252
