fg_id,name,PA,AB,H,HR,R,RBI,SB,AVG,role,rp_R,rp_HR,rp_RBI,rp_SB,rp_AVG,roto_points,z_R,z_HR,z_RBI,z_SB,z_AVG,z_total,IP,W,SV,K,ER,BB,ERA,WHIP,rp_W,rp_SV,rp_K,rp_ERA,rp_WHIP,z_W,z_SV,z_K,z_ERA,z_WHIP
21626,Griffin Conine,310.0,279.0,70.0,17.0,39.0,44.0,3.0,0.25089605734767023,HIT,1.153702445035235,1.2282172068394426,1.3009969427099466,0.1754030482603981,-0.04673541432760495,3.8115842285174173,-1.575288008096859,-0.34485957183988325,-1.2171738709084972,-0.7951202303881826,-0.23002392939028135,-1.255757687786908,,,,,,,,,,,,,,,,,,
21636,Jeremy Peña,481.0,438.0,125.0,18.0,77.0,57.0,12.0,0.2853881278538813,HIT,2.2778227760952072,1.300465277829998,1.6853824030560673,0.7016121930415924,0.8101671109705733,6.775449760993438,0.26887809093425197,-0.23746616552224067,-0.5964270600382524,0.046464293959864525,0.9968146434045589,0.17367524039237123,,,,,,,,,,,,,,,,,,
21711,Oneil Cruz,405.0,365.0,95.0,20.0,62.0,61.0,28.0,0.2602739726027397,HIT,1.8340910664662708,1.444961419811109,1.8036548523933351,1.637095117097049,0.14112004026805253,6.860922496035816,-0.45908221131487065,-0.022679352886955856,-0.4054280413089466,1.5426145594675038,0.03893118627782311,0.2148976037527802,,,,,,,,,,,,,,,,,,
21837,Jonathan Aranda,682.0,613.0,173.0,21.0,78.0,97.0,0.0,0.2822185970636215,HIT,2.30740489007047,1.5172094908016645,2.868106896428746,0.0,0.9969252960716907,7.6896465733725705,0.31740877775086035,0.08471405343068672,1.3135631272548072,-1.075648405170865,1.2641987839606639,0.6145802045793182,,,,,,,,,,,,,,,,,,
22186,Brice Turang,675.0,610.0,163.0,20.0,95.0,95.0,22.0,0.26721311475409837,HIT,2.810300827649931,1.444961419811109,2.808970671760112,1.2862890205762527,0.46947794315268954,8.819999882950095,1.1424304536331993,-0.022679352886955856,1.218063617890154,0.9815582099021392,0.509045498055253,1.1597345725768184,,,,,,,,,,,,,,,,,,
22266,Xavier Edwards,669.0,605.0,172.0,8.0,74.0,59.0,25.0,0.28429752066115704,HIT,2.18907643416942,0.5779845679244436,1.7445186277247013,1.4616920688366508,1.05684824197799,7.030119940633206,0.1232860304844275,-1.3114002286986652,-0.5009275506735993,1.2620863846848216,1.3499912507383356,0.29649928102902645,,,,,,,,,,,,,,,,,,
22664,Gabriel Moreno,515.0,464.0,139.0,11.0,65.0,69.0,5.0,0.2995689655172414,HIT,1.922837408392058,0.7947287808961099,2.040199751067871,0.29233841376733016,1.238389823309413,6.288494177432783,-0.3134901508650462,-0.989220009745738,-0.023430003850334596,-0.6081014471997277,1.6099067113282786,-0.06117696125959027,,,,,,,,,,,,,,,,,,
22715,Maikel Garcia,422.0,383.0,101.0,5.0,48.0,44.0,9.0,0.26370757180156656,HIT,1.4199414708125968,0.36124035495277723,1.3009969427099466,0.5262091447811943,0.22506193220130244,3.8334498454578174,-1.1385118267473853,-1.6335804476515927,-1.2171738709084972,-0.23406388082281787,0.15911189278379562,-1.2452121915398324,,,,,,,,,,,,,,,,,,
22799,Geraldo Perdomo,668.0,595.0,147.0,12.0,79.0,59.0,23.0,0.24705882352941178,HIT,2.3369870040457323,0.8669768518866654,1.7445186277247013,1.3447567033297187,-0.22760397531389143,6.065635211672926,0.36593946456746873,-0.8818266034280955,-0.5009275506735993,1.0750676014963665,-0.4889758179340319,-0.16865887651739594,,,,,,,,,,,,,,,,,,
23401,José Caballero,442.0,400.0,96.0,14.0,48.0,51.0,36.0,0.24,HIT,1.4199414708125968,1.0114729938677762,1.5079737290501656,2.104836579124777,-0.32236654859537045,5.721858224259945,-1.1385118267473853,-0.6670397907928106,-0.8829255881322113,2.290689692221324,-0.624648635701212,-0.3344579454609409,,,,,,,,,,,,,,,,,,
23690,Brayan Rocchio,619.0,561.0,141.0,12.0,62.0,67.0,19.0,0.25133689839572193,HIT,1.8340910664662708,0.8669768518866654,1.981063526399237,1.1108859723158546,-0.0774880186282186,5.715529398439808,-0.45908221131487065,-0.8818266034280955,-0.11892951321498733,0.7010300351194567,-0.2740528358948582,-0.3375102539833376,,,,,,,,,,,,,,,,,,
23697,Julio Rodríguez,646.0,587.0,153.0,25.0,78.0,75.0,22.0,0.2606473594548552,HIT,2.30740489007047,1.806201774763886,2.217608425073773,1.2862890205762527,0.23231119300532127,7.849815303489702,0.31740877775086035,0.5142876787012564,0.2630685242436247,0.9815582099021392,0.16949075445831954,0.6918274529397466,,,,,,,,,,,,,,,,,,
23733,Ezequiel Duran,574.0,523.0,141.0,17.0,72.0,83.0,13.0,0.2695984703632887,HIT,2.1299122062188953,1.2282172068394426,2.4541533237483084,0.7600798757950584,0.4793237904092912,7.051686403010995,0.02622465685121145,-0.34485957183988325,0.6450665617022363,0.13997368555409198,0.5231419265749868,0.3069004990091816,,,,,,,,,,,,,,,,,,
23772,Wilyer Abreu,664.0,599.0,152.0,28.0,86.0,86.0,10.0,0.25375626043405675,HIT,2.5440618018725694,2.0229459877355525,2.5428576607512596,0.5846768275346603,0.0005048129954183754,7.695047090889459,0.705654272283726,0.8364678976541837,0.7883158257492163,-0.1405544892285904,-0.16238947698005576,0.6171848023531588,,,,,,,,,,,,,,,,,,
23986,Curtis Mead,346.0,314.0,80.0,18.0,51.0,50.0,6.0,0.25477707006369427,HIT,1.508687812738384,1.300465277829998,1.4784056167158486,0.3508060965207962,0.019879338833481024,4.658244142638508,-0.9929197662975607,-0.23746616552224067,-0.9306753428145379,-0.5145920556055003,-0.1346507144884008,-0.8474248714181819,,,,,,,,,,,,,,,,,,
24262,Ceddanne Rafaela,651.0,596.0,168.0,21.0,84.0,86.0,22.0,0.28187919463087246,HIT,2.4848975739220442,1.5172094908016645,2.5428576607512596,1.2862890205762527,0.9598558320822435,8.791109578133465,0.6085928986505093,0.08471405343068672,0.7883158257492163,0.9815582099021392,1.2111259466746984,1.1458011627923579,,,,,,,,,,,,,,,,,,
24617,Jarren Duran,625.0,568.0,120.0,21.0,71.0,79.0,23.0,0.2112676056338028,HIT,2.1003300922436328,1.5172094908016645,2.3358808744110404,1.3447567033297187,-1.3857705629472727,5.912406597838783,-0.02230602996539694,0.08471405343068672,0.4540675429729301,1.0750676014963665,-2.147138096002217,-0.24255899909509357,,,,,,,,,,,,,,,,,,
24618,Ryan Jeffers,361.0,323.0,88.0,14.0,52.0,56.0,2.0,0.2724458204334365,HIT,1.5382699267136464,1.0114729938677762,1.6558142907217503,0.11693536550693207,0.3589494486425496,4.681442025452655,-0.9443890794809527,-0.6670397907928106,-0.644176814720579,-0.8886296219824101,0.35080040429643,-0.8362368410587601,,,,,,,,,,,,,,,,,,
24816,Andy Pages,675.0,613.0,164.0,25.0,86.0,99.0,14.0,0.26753670473083196,HIT,2.5440618018725694,1.806201774763886,2.92724312109738,0.8185475585485245,0.4829277361249863,8.578981992407348,0.705654272283726,0.5142876787012564,1.4090626366194603,0.23348307714831945,0.5283017428758373,1.0434948494020968,,,,,,,,,,,,,,,,,,
25764,Bobby Witt Jr.,616.0,560.0,160.0,19.0,85.0,63.0,42.0,0.2857142857142857,HIT,2.514479687897307,1.3727133488205536,1.8627910770619691,2.4556426756455734,1.0296478025238036,9.235274591949207,0.6571235854671176,-0.1300727592045981,-0.3099285319442935,2.8517460417866882,1.3110480251856338,1.360016041752479,,,,,,,,,,,,,,,,,,
25768,CJ Abrams,673.0,611.0,172.0,36.0,100.0,115.0,30.0,0.281505728314239,HIT,2.9582113975262434,2.600930555659996,3.4003329184464515,1.754030482603981,0.969050319409395,11.682555673646068,1.3850838877162406,1.6956151481953237,2.1730587115366844,1.729633342655959,1.2242898146491774,2.5403071596714732,,,,,,,,,,,,,,,,,,
25816,Shea Langeliers,416.0,379.0,100.0,23.0,55.0,51.0,2.0,0.2638522427440633,HIT,1.6270162686394338,1.6617056327827753,1.5079737290501656,0.11693536550693207,0.22607043585888223,5.139701431838189,-0.7987970190311279,0.29950086606597154,-0.8829255881322113,-0.8886296219824101,0.16055578068398943,-0.6152244240115734,,,,,,,,,,,,,,,,,,
25878,Corbin Carroll,670.0,603.0,147.0,23.0,99.0,77.0,23.0,0.24378109452736318,HIT,2.928629283550981,1.6617056327827753,2.276744649742407,1.3447567033297187,-0.3434652355573142,7.868371033848566,1.3365532008996321,0.29950086606597154,0.35856803360827777,1.0750676014963665,-0.6548559022642659,0.700776634908612,,,,,,,,,,,,,,,,,,
25931,Michael Harris II,620.0,570.0,166.0,26.0,79.0,89.0,10.0,0.2912280701754386,HIT,2.3369870040457323,1.8784498457544416,2.6315619977542104,0.5846768275346603,1.2271478011200758,8.65882347620912,0.36593946456746873,0.621681085018899,0.9315650897961956,-0.1405544892285904,1.593811360864356,1.0820013351823754,,,,,,,,,,,,,,,,,,
25976,Riley Greene,663.0,599.0,163.0,23.0,88.0,78.0,4.0,0.27212020033388984,HIT,2.603226029823094,1.6617056327827753,2.3063127620767236,0.23387073101386413,0.6298572151462807,7.434972370842738,0.8027156459169421,0.29950086606597154,0.40631778829060394,-0.7016108387939551,0.7386626030929889,0.4917542237562875,,,,,,,,,,,,,,,,,,
25979,Nasim Nuñez,531.0,477.0,109.0,2.0,62.0,45.0,52.0,0.22851153039832284,HIT,1.8340910664662708,0.1444961419811109,1.3305650550442636,3.0403195031802337,-0.6993106846323344,5.650161082039545,-0.45908221131487065,-1.9557606666045202,-1.1694241162261707,3.7868399577289633,-1.164324494070346,-0.3690365236127559,,,,,,,,,,,,,,,,,,
26151,Kyle Stowers,493.0,446.0,109.0,20.0,55.0,65.0,1.0,0.24439461883408073,HIT,1.6270162686394338,1.444961419811109,1.921927301730603,0.05846768275346603,-0.24300598844457236,4.809366684490039,-0.7987970190311279,-0.022679352886955856,-0.21442902257964042,-0.9821390135766376,-0.5110270819337929,-0.7745404793478486,,,,,,,,,,,,,,,,,,
26202,Jake Mangum,450.0,411.0,122.0,5.0,55.0,36.0,26.0,0.29683698296836986,HIT,1.6270162686394338,0.36124035495277723,1.0644520440354108,1.5201597515901168,1.0389095213054798,5.611777940523218,-0.7987970190311279,-1.6335804476515927,-1.5991719083671092,1.355595776279049,1.324308149314437,-0.3875482022868443,,,,,,,,,,,,,,,,,,
26288,Adley Rutschman,435.0,390.0,99.0,12.0,46.0,66.0,0.0,0.25384615384615383,HIT,1.360777242862072,0.8669768518866654,1.95149541406492,0.0,0.0028104005801653353,4.182059909393823,-1.2355732003806017,-0.8818266034280955,-0.16667926789731388,-1.075648405170865,-0.15908853702665768,-1.077082194067067,,,,,,,,,,,,,,,,,,
26289,Gunnar Henderson,716.0,647.0,145.0,26.0,95.0,70.0,14.0,0.2241112828438949,HIT,2.810300827649931,1.8784498457544416,2.069767863402188,0.8185475585485245,-1.0901835013279138,6.486882594027171,1.1424304536331993,0.621681085018899,0.02431975083199231,0.23348307714831945,-1.7239422270350586,0.03450313358346446,,,,,,,,,,,,,,,,,,
26294,Bryson Stott,587.0,532.0,141.0,11.0,68.0,69.0,29.0,0.2650375939849624,HIT,2.0115837503178455,0.7947287808961099,2.040199751067871,1.695562799850515,0.34695027839893017,6.889025360531273,-0.16789809041522138,-0.989220009745738,-0.023430003850334596,1.6361239510617314,0.3336210350428713,0.22845124154295562,,,,,,,,,,,,,,,,,,
26319,Michael Busch,708.0,637.0,157.0,21.0,73.0,86.0,3.0,0.24646781789638933,HIT,2.1594943201941574,1.5172094908016645,2.5428576607512596,0.1754030482603981,-0.2638729536827667,6.131091566324712,0.07475534366781912,0.08471405343068672,0.7883158257492163,-0.7951202303881826,-0.5409025894688858,-0.13709014721013904,,,,,,,,,,,,,,,,,,
26368,JJ Bleday,546.0,490.0,111.0,28.0,67.0,70.0,8.0,0.22653061224489796,HIT,1.982001636342583,2.0229459877355525,2.069767863402188,0.46774146202772826,-0.7735064556649623,5.76895049384309,-0.21642877723182977,0.8364678976541837,0.02431975083199231,-0.3275732724170453,-1.2705515515870776,-0.31174597014787464,,,,,,,,,,,,,,,,,,
26438,Dominic Canzone,502.0,457.0,115.0,25.0,60.0,70.0,2.0,0.25164113785557984,HIT,1.774926838515746,1.806201774763886,2.069767863402188,0.11693536550693207,-0.05566489199216897,5.7121669501965835,-0.556143584948087,0.5142876787012564,0.02431975083199231,-0.8886296219824101,-0.24280837955861886,-0.3391319180519328,,,,,,,,,,,,,,,,,,
26668,Elly De La Cruz,625.0,565.0,153.0,27.0,95.0,80.0,31.0,0.27079646017699116,HIT,2.810300827649931,1.9506979167449972,2.3654489867453576,1.812498165357447,0.5538058226569789,9.492751719154713,1.1424304536331993,0.7290744913365415,0.5018172976552571,1.8231427342501862,0.6297788280239768,1.484193835868897,,,,,,,,,,,,,,,,,,
27464,Dillon Dingler,618.0,562.0,149.0,32.0,83.0,103.0,0.0,0.26512455516014233,HIT,2.4553154599467817,2.3119382716977745,3.045515570434648,0.0,0.36783626366302075,8.180605565742225,0.5600622118339008,1.266041522924754,1.6000616553487665,-1.075648405170865,0.36352377379824447,0.8513631970562486,,,,,,,,,,,,,,,,,,
27465,Spencer Torkelson,635.0,573.0,131.0,28.0,73.0,83.0,0.0,0.2286212914485166,HIT,2.1594943201941574,2.0229459877355525,2.4541533237483084,0.0,-0.82624835407715,5.8103452776008675,0.07475534366781912,0.8364678976541837,0.6450665617022363,-1.075648405170865,-1.346062818579765,-0.291781816474278,,,,,,,,,,,,,,,,,,
27467,Tyler Soderstrom,607.0,550.0,136.0,26.0,76.0,80.0,3.0,0.24727272727272728,HIT,2.2482406621199447,1.8784498457544416,2.3654489867453576,0.1754030482603981,-0.20475667741930811,6.462785865460834,0.22034740411764356,0.621681085018899,0.5018172976552571,-0.7951202303881826,-0.4562650421880326,0.02288160187202226,,,,,,,,,,,,,,,,,,
27475,Jordan Walker,667.0,607.0,168.0,29.0,91.0,106.0,19.0,0.27677100494233936,HIT,2.6919723717488813,2.095194058726108,3.1342199074375987,1.1108859723158546,0.798947425882973,9.831219736111416,0.9483077063667665,0.9438613039718267,1.743310919395746,0.7010300351194567,0.9807512732618587,1.647432458968398,,,,,,,,,,,,,,,,,,
27490,Nick Gonzales,632.0,576.0,172.0,9.0,81.0,70.0,6.0,0.2986111111111111,HIT,2.396151231996257,0.650232638914999,2.069767863402188,0.3508060965207962,1.4831241582477932,6.950081989082033,0.4630008382006848,-1.2040068223810227,0.02431975083199231,-0.5145920556055003,1.9602960652226649,0.25789804146614825,,,,,,,,,,,,,,,,,,
27496,Owen Caissie,390.0,352.0,83.0,16.0,49.0,68.0,5.0,0.23579545454545456,HIT,1.4495235847878591,1.1559691358488873,2.010631638733554,0.29233841376733016,-0.3728122457910101,4.53565052734662,-1.0899811399307773,-0.45225297815752546,-0.07117975853266079,-0.6081014471997277,-0.6968724013268339,-0.9065501416312243,,,,,,,,,,,,,,,,,,
27555,Garrett Mitchell,537.0,484.0,121.0,11.0,67.0,66.0,15.0,0.25,HIT,1.982001636342583,0.7947287808961099,1.95149541406492,0.8770152413019905,-0.10494330598916315,5.500297766616439,-0.21642877723182977,-0.989220009745738,-0.16667926789731388,0.3269924687425469,-0.3133609305347388,-0.4413136075238282,,,,,,,,,,,,,,,,,,
27577,Casey Schmitt,409.0,372.0,101.0,21.0,47.0,55.0,9.0,0.271505376344086,HIT,1.3903593568373342,1.5172094908016645,1.6262461783874333,0.5262091447811943,0.38991627180519545,5.449940442612822,-1.1870425135639937,0.08471405343068672,-0.6919265694029055,-0.23406388082281787,0.3951360107525211,-0.465600275160072,,,,,,,,,,,,,,,,,,
27615,Alec Burleson,667.0,607.0,172.0,25.0,83.0,104.0,4.0,0.2833607907742998,HIT,2.4553154599467817,1.806201774763886,3.0750836827689647,0.23387073101386413,1.0275672007330678,8.598038849226565,0.5600622118339008,0.5142876787012564,1.6478114100310928,-0.7016108387939551,1.308069200341335,1.052685717998025,,,,,,,,,,,,,,,,,,
27769,Pete Crow-Armstrong,706.0,639.0,179.0,35.0,112.0,97.0,39.0,0.28012519561815336,HIT,3.3131967652293923,2.528682484669441,2.868106896428746,2.2802396273851753,0.9595558605293919,11.949781634242145,1.9674521295155383,1.5882217418776814,1.3135631272548072,2.571217867004006,1.2106964734721877,2.6691866864768823,,,,,,,,,,,,,,,,,,
27770,,100.0,90.0,22.0,2.0,11.0,11.0,3.0,0.24444444444444444,HIT,0.32540325372788675,0.1444961419811109,0.32524923567748665,0.1754030482603981,-0.05018973249416059,0.9203619471527218,-2.934147238961888,-1.9557606666045202,-2.7929157754252714,-0.7951202303881826,-0.23496952196857576,-2.6501557420791197,,,,,,,,,,,,,,,,,,
27899,Colt Keith,499.0,453.0,120.0,12.0,62.0,49.0,6.0,0.26490066225165565,HIT,1.8340910664662708,0.8669768518866654,1.4488375043815316,0.3508060965207962,0.29505069460782307,4.795762213863087,-0.45908221131487065,-0.8818266034280955,-0.9784250974968645,-0.5145920556055003,0.2593157209293765,-0.7811017345976328,,,,,,,,,,,,,,,,,,
28163,Junior Caminero,698.0,633.0,175.0,46.0,98.0,106.0,3.0,0.2764612954186414,HIT,2.8990471695757183,3.3234112655655506,3.1342199074375987,0.1754030482603981,0.819173850926134,10.351255241765399,1.2880225140830237,2.769549211371748,1.743310919395746,-0.7951202303881826,1.009709711007224,1.8982386670972677,,,,,,,,,,,,,,,,,,
28806,Jackson Chourio,554.0,506.0,140.0,23.0,82.0,72.0,16.0,0.2766798418972332,HIT,2.4257333459715196,1.6617056327827753,2.1289040880708217,0.9354829240554565,0.672302683267724,7.824128674148297,0.5115315250172932,0.29950086606597154,0.11981926019664468,0.4205018603367744,0.7994323359323222,0.679439133229484,,,,,,,,,,,,,,,,,,
28824,Samuel Basallo,421.0,383.0,92.0,21.0,47.0,62.0,0.0,0.2402088772845953,HIT,1.3903593568373342,1.5172094908016645,1.8332229647276521,0.0,-0.3046031133548428,4.436188699011807,-1.1870425135639937,0.08471405343068672,-0.35767828662662005,-1.075648405170865,-0.5992164927269114,-0.9545192586376641,,,,,,,,,,,,,,,,,,
29490,Jackson Merrill,661.0,604.0,152.0,25.0,83.0,85.0,27.0,0.25165562913907286,HIT,2.4553154599467817,1.806201774763886,2.5132895484169424,1.5786274343435829,-0.07204600467838096,8.281388212792812,0.5600622118339008,0.5142876787012564,0.7405660710668894,1.4491051678732765,-0.26626143322041146,0.8999693273629872,,,,,,,,,,,,,,,,,,
29518,James Wood,657.0,591.0,156.0,36.0,119.0,90.0,20.0,0.2639593908629442,HIT,3.5202715630562293,2.600930555659996,2.661130110088527,1.1693536550693207,0.3458722990745989,10.297558182948674,2.307166937231796,1.6956151481953237,0.9793148444785218,0.7945394267136842,0.3320776779203039,1.8723412897776954,,,,,,,,,,,,,,,,,,
29576,Ben Rice,653.0,588.0,149.0,41.0,96.0,100.0,3.0,0.2534013605442177,HIT,2.8398829416251936,2.9621709106127736,2.956811233431697,0.1754030482603981,-0.011439057339731827,8.92282907659033,1.1909611404498077,2.2325821797835363,1.4568123913017872,-0.7951202303881826,-0.17948967263010757,1.209327725085557,,,,,,,,,,,,,,,,,,
29646,Caleb Durbin,584.0,527.0,130.0,14.0,76.0,73.0,20.0,0.24667931688804554,HIT,2.2482406621199447,1.0114729938677762,2.158472200405139,1.1693536550693207,-0.2147924073564452,6.372747104105735,0.22034740411764356,-0.6670397907928106,0.16756901487897158,0.7945394267136842,-0.47063332822937365,-0.020542895252830182,,,,,,,,,,,,,,,,,,
29712,Colson Montgomery,650.0,588.0,126.0,35.0,75.0,95.0,2.0,0.21428571428571427,HIT,2.2186585481446826,2.528682484669441,2.808970671760112,0.11693536550693207,-1.3292253448520792,6.344021725229088,0.1718167173010359,1.5882217418776814,1.218063617890154,-0.8886296219824101,-2.0661815663874386,-0.03439676344988106,,,,,,,,,,,,,,,,,,
29715,Hunter Goodman,607.0,553.0,140.0,43.0,88.0,92.0,6.0,0.25316455696202533,HIT,2.603226029823094,3.106667052593884,2.720266334757161,0.3508060965207962,-0.018275239790213078,8.76269027390472,0.8027156459169421,2.447368992418821,1.074814353843175,-0.5145920556055003,-0.18927712461362828,1.1320949103273295,,,,,,,,,,,,,,,,,,
29766,Zack Gelof,409.0,371.0,98.0,18.0,66.0,51.0,13.0,0.2641509433962264,HIT,1.9524195223673204,1.300465277829998,1.5079737290501656,0.7600798757950584,0.2280906560233734,5.749029061065916,-0.2649594640484382,-0.23746616552224067,-0.8829255881322113,0.13997368555409198,0.16344815636286053,-0.3213538122298376,,,,,,,,,,,,,,,,,,
29779,Max Muncy,231.0,210.0,47.0,6.0,28.0,26.0,3.0,0.22380952380952382,HIT,0.8282991913073481,0.4334884259433327,0.7687709206922412,0.1754030482603981,-0.3778214816390179,1.828140104564302,-2.109125563079549,-1.5261870413339502,-2.076669455190374,-0.7951202303881826,-0.704044189922537,-2.2123464098176786,,,,,,,,,,,,,,,,,,
29805,TJ Rumfield,618.0,560.0,163.0,17.0,67.0,76.0,1.0,0.2910714285714286,HIT,1.982001636342583,1.2282172068394426,2.2471765374080896,0.05846768275346603,1.2021561841542305,6.718019247497812,-0.21642877723182977,-0.34485957183988325,0.3108182789259509,-0.9821390135766376,1.5580305354086907,0.14597726753450307,,,,,,,,,,,,,,,,,,
29844,Liam Hicks,551.0,496.0,137.0,18.0,69.0,82.0,4.0,0.2762096774193548,HIT,2.0411658642931076,1.300465277829998,2.4245852114139916,0.23387073101386413,0.6463777387207865,6.646464823271748,-0.11936740359861372,-0.23746616552224067,0.5973168070199102,-0.7016108387939551,0.762315253150144,0.1114675203732682,,,,,,,,,,,,,,,,,,
29995,Daylen Lile,650.0,593.0,147.0,19.0,79.0,80.0,15.0,0.2478920741989882,HIT,2.3369870040457323,1.3727133488205536,2.3654489867453576,0.8770152413019905,-0.1986013122890225,6.753563268624611,0.36593946456746873,-0.1300727592045981,0.5018172976552571,0.3269924687425469,-0.44745232528205436,0.1631196762037996,,,,,,,,,,,,,,,,,,
30116,Seiya Suzuki,608.0,548.0,147.0,27.0,85.0,92.0,3.0,0.26824817518248173,HIT,2.514479687897307,1.9506979167449972,2.720266334757161,0.1754030482603981,0.4579363254983397,7.818783313158203,0.6571235854671176,0.7290744913365415,1.074814353843175,-0.7951202303881826,0.49252121283870626,0.6768611367149585,,,,,,,,,,,,,,,,,,
31347,Zach Neto,696.0,630.0,144.0,27.0,100.0,73.0,21.0,0.22857142857142856,HIT,2.9582113975262434,1.9506979167449972,2.158472200405139,1.2278213378227867,-0.9036994214344195,7.391503431064747,1.3850838877162406,0.7290744913365415,0.16756901487897158,0.8880488183079117,-1.4569505264960945,0.4707897322195226,,,,,,,,,,,,,,,,,,
31505,Sal Stewart,682.0,617.0,158.0,32.0,87.0,114.0,16.0,0.2560777957860616,HIT,2.5736439158478315,2.3119382716977745,3.3707648061121347,0.9354829240554565,0.08224717169402947,9.274077089407227,0.7541849591003337,1.266041522924754,2.125308956854358,0.4205018603367744,-0.04535787102488409,1.3787299702199929,,,,,,,,,,,,,,,,,,
31539,Drake Baldwin,589.0,532.0,143.0,27.0,84.0,82.0,2.0,0.26879699248120303,HIT,2.4848975739220442,1.9506979167449972,2.4245852114139916,0.11693536550693207,0.46237436573988394,7.439490433327849,0.6085928986505093,0.7290744913365415,0.5973168070199102,-0.8886296219824101,0.49887521320070494,0.49393322520457333,,,,,,,,,,,,,,,,,,
31595,Brooks Lee,611.0,557.0,137.0,21.0,68.0,80.0,9.0,0.2459605026929982,HIT,2.0115837503178455,1.5172094908016645,2.3654489867453576,0.5262091447811943,-0.2492349633644074,6.171216409281654,-0.16789809041522138,0.08471405343068672,0.5018172976552571,-0.23406388082281787,-0.5199451869399206,-0.11773846909512001,,,,,,,,,,,,,,,,,,
31812,Roman Anthony,208.0,184.0,44.0,3.0,23.0,14.0,3.0,0.2391304347826087,HIT,0.680388621431036,0.21674421297166635,0.4139535726804376,0.1754030482603981,-0.16166548333359174,1.3248239720099462,-2.3517789971625898,-1.8483672602868777,-2.649666511378292,-0.7951202303881826,-0.3945708150252058,-2.4550890866610535,,,,,,,,,,,,,,,,,,
31912,Chandler Simpson,591.0,541.0,164.0,0.0,66.0,35.0,45.0,0.3031423290203327,HIT,1.9524195223673204,0.0,1.034883931701094,2.6310457239059715,1.540712304455569,7.159061482429955,-0.2649594640484382,-2.170547479239805,-1.6469216630494354,3.1322742165693707,2.0427457686809007,0.3586860717706773,,,,,,,,,,,,,,,,,,
32127,Chase DeLauter,565.0,511.0,142.0,17.0,62.0,74.0,9.0,0.27788649706457924,HIT,1.8340910664662708,1.2282172068394426,2.1880403127394557,0.5262091447811943,0.7141748084334134,6.490732539259777,-0.45908221131487065,-0.34485957183988325,0.21531876956129778,-0.23406388082281787,0.8593812061498373,0.03635991096653827,,,,,,,,,,,,,,,,,,
33253,Cole Carrigg,367.0,332.0,92.0,9.0,59.0,50.0,14.0,0.27710843373493976,HIT,1.7453447245404834,0.650232638914999,1.4784056167158486,0.8185475585485245,0.46019657461456404,5.15272711333442,-0.6046742717646955,-1.2040068223810227,-0.9306753428145379,0.23348307714831945,0.49575724111268593,-0.60894231106189,,,,,,,,,,,,,,,,,,
33266,Jacob Wilson,503.0,461.0,126.0,10.0,56.0,59.0,6.0,0.27331887201735355,HIT,1.6565983826146962,0.7224807099055545,1.7445186277247013,0.3508060965207962,0.5259800646159534,5.000383881381701,-0.7502663322145199,-1.0966134160633805,-0.5009275506735993,-0.5145920556055003,0.5899403256574359,-0.682415425733374,,,,,,,,,,,,,,,,,,
33333,Wyatt Langford,457.0,412.0,107.0,20.0,63.0,53.0,13.0,0.25970873786407767,HIT,1.8636731804415332,1.444961419811109,1.5671099537187994,0.7600798757950584,0.14449919674294173,5.780323626509441,-0.4105515244982626,-0.022679352886955856,-0.7874260787675587,0.13997368555409198,0.043769168877373664,-0.3062608595206554,,,,,,,,,,,,,,,,,,
33381,Max Clark,167.0,148.0,37.0,4.0,22.0,21.0,2.0,0.25,HIT,0.6508065074557735,0.2889922839622218,0.6209303590206564,0.11693536550693207,-0.0327195828908736,1.6449449330547101,-2.4003096839791978,-1.740973853969235,-2.3154182286020064,-0.8886296219824101,-0.20995727988380555,-2.3006990046199465,,,,,,,,,,,,,,,,,,
33390,Bryce Eldridge,477.0,432.0,106.0,18.0,55.0,49.0,1.0,0.24537037037037038,HIT,1.6270162686394338,1.300465277829998,1.4488375043815316,0.05846768275346603,-0.21112773061409223,4.223659002990337,-0.7987970190311279,-0.23746616552224067,-0.9784250974968645,-0.9821390135766376,-0.4653865625219459,-1.0570195044754802,,,,,,,,,,,,,,,,,,
33433,George Lombard Jr.,180.0,159.0,34.0,5.0,23.0,19.0,5.0,0.2138364779874214,HIT,0.680388621431036,0.36124035495277723,0.5617941343520224,0.29233841376733016,-0.38393928176963216,1.5118222427335335,-2.3517789971625898,-1.6335804476515927,-2.4109177379666598,-0.6081014471997277,-0.7128031245263009,-2.364902307687456,,,,,,,,,,,,,,,,,,
33530,Cooper Pratt,268.0,241.0,61.0,3.0,33.0,28.0,14.0,0.25311203319502074,HIT,0.9762097611836602,0.21674421297166635,0.8279071453608752,0.8185475585485245,-0.008380872387976577,2.83102780567675,-1.8664721289965083,-1.8483672602868777,-1.9811699458257213,0.23348307714831945,-0.1751112291656674,-1.7286670095452408,,,,,,,,,,,,,,,,,,
33572,Kevin McGonigle,683.0,613.0,174.0,17.0,101.0,67.0,14.0,0.2838499184339315,HIT,2.9877935115015055,1.2282172068394426,1.981063526399237,0.8185475585485245,1.0540361360657826,8.069657939354492,1.4336145745328484,-0.34485957183988325,-0.11892951321498733,0.23348307714831945,1.3459651218589976,0.7978546324050485,,,,,,,,,,,,,,,,,,
